"","date","Hprum","SCE","SNO","SVH","SRA","SSV","Tprum","T05prum","Fprum","Fmax","Dprum"
"12582",2012-11-24,NA,1,0,NA,0.4,0.6,1.53625,0.133333333333333,1.56041666666667,3.775,238.541666666667
"12583",2012-11-25,NA,1,0,NA,0.1,0,1.68583333333333,0.2375,2.9525,6.92916666666667,163.416666666667
"12584",2012-11-26,NA,0,0,0,0.2,0,0.687916666666667,0.270833333333333,1.87416666666667,4.7375,170.208333333333
"12585",2012-11-27,NA,0,0,NA,0.4,0,2.61625,0.470833333333333,1.55916666666667,3.82083333333333,153.375
"12586",2012-11-28,NA,0,3,NA,0.9,0.2,2.53291666666667,0.845833333333333,1.10458333333333,3.38333333333333,136.666666666667
"12587",2012-11-29,NA,3,10,NA,27.3,0,-0.379166666666667,1.14583333333333,3.66166666666667,7.94166666666667,162.958333333333
"12588",2012-11-30,NA,13,1,NA,6.2,0,-5.89041666666667,0.420833333333333,4.80625,7.925,289.375
"12589",2012-12-01,NA,14,0,NA,0,6.8,-8.20041666666667,0.2625,2.15958333333333,4.15833333333333,262.708333333333
"12590",2012-12-02,NA,13,3,NA,0.1,0.6,-8.44125,0.1375,2.28583333333333,5.20833333333333,208.583333333333
"12591",2012-12-03,NA,16,2,26,1.1,0,-8.53041666666667,0.1,4.44625,7.6,278.041666666667
"12592",2012-12-04,NA,18,0,NA,2.1,0,-6.36041666666667,0.1,2.5325,6.40833333333333,191.958333333333
"12593",2012-12-05,NA,16,8,24,3.6,1.3,-8.28541666666667,0.0958333333333333,4.855,9.65416666666667,267.083333333333
"12594",2012-12-06,NA,24,13,NA,8.4,0,-9.77541666666667,0.0458333333333333,4.12166666666667,7.9875,244.041666666667
"12595",2012-12-07,NA,37,0,NA,0.4,6.7,-11.98,0.0375,2.66833333333333,4.7625,244.791666666667
"12596",2012-12-08,NA,37,0,NA,0.1,6.8,-12.32625,-0.108333333333333,2.09416666666667,4.18333333333333,231.083333333333
"12597",2012-12-09,NA,37,7,NA,2.7,4.6,-10.5875,-0.2,3.50166666666667,7.00416666666667,235.666666666667
"12598",2012-12-10,NA,37,0,42,3.7,0,-6.84,-0.2,1.11958333333333,3.4,181.583333333333
"12599",2012-12-11,NA,35,4,NA,0.8,0,-9.79791666666667,-0.2,6.68416666666667,10.625,326.583333333333
"12600",2012-12-12,NA,37,3,NA,0.4,5,-12.48,-0.2,4.76833333333333,7.7125,283.583333333333
"12601",2012-12-13,NA,37,0,NA,0.7,0.9,-10.415,-0.220833333333333,1.61541666666667,4.02083333333333,221.541666666667
"12602",2012-12-14,NA,37,2,NA,0.2,0.4,-6.85791666666667,-0.279166666666667,3.08041666666667,6.4,166.958333333333
"12603",2012-12-15,NA,37,7,NA,9.9,0,-1.82166666666667,-0.3,3.37875,7.11666666666667,195.458333333333
"12604",2012-12-16,NA,38,7,NA,7.4,0,-1.79416666666667,-0.3,2.85333333333333,6.35416666666667,198.5
"12605",2012-12-17,NA,42,2,96,5.8,0,-2.22583333333333,-0.3,1.81,4.0875,160.041666666667
"12606",2012-12-18,NA,42,0,NA,2.1,0,-2.4875,-0.295833333333333,0.624583333333333,2.275,142.083333333333
"12607",2012-12-19,NA,40,0,NA,0.7,0,-3.30291666666667,-0.245833333333333,0.745416666666667,2.04583333333333,213.375
"12608",2012-12-20,NA,40,0,NA,0,6.9,-5.96541666666667,-0.220833333333333,1.33833333333333,3.5125,177.708333333333
"12609",2012-12-21,NA,40,0,NA,0,7,-6.36333333333333,-0.258333333333333,0.90875,3.10416666666667,125.25
"12610",2012-12-22,NA,40,5,NA,1.5,0,-4.76625,-0.3,1.17541666666667,2.925,209.916666666667
"12611",2012-12-23,NA,45,0,NA,20.7,0,-2.82875,-0.3,2.55458333333333,6.02916666666667,182.166666666667
"12612",2012-12-24,NA,38,0,96,10.8,0,1.69083333333333,-0.345833333333333,3.01041666666667,6.85,245.375
"12613",2012-12-25,NA,35,0,NA,0.4,0,3.01833333333333,-0.395833333333333,3.66458333333333,9.37916666666667,183.083333333333
"12614",2012-12-26,NA,33,9,NA,6.9,0,-0.924583333333333,-0.3125,3.59541666666667,8.5875,201.708333333333
"12615",2012-12-27,NA,40,11,NA,20.3,0,-1.76333333333333,-0.3,3.87125,8.72916666666667,207.458333333333
"12616",2012-12-28,NA,49,0,NA,1.4,5.2,-6.82041666666667,-0.3,4.8525,8.0375,269.625
"12617",2012-12-29,NA,48,0,NA,0,1.6,-3.95041666666667,-0.3,3.81458333333333,7.55416666666667,162.166666666667
"12618",2012-12-30,NA,47,0,NA,0,0.4,-3.26541666666667,-0.3,3.66541666666667,8.9375,190.416666666667
"12619",2012-12-31,NA,45,0,115,0,0,-2.59125,-0.275,3.73625,8.8375,185.166666666667
"12620",2013-01-01,NA,45,2,NA,0.6,3.5,-3.48583333333333,-0.233333333333333,4.335,8.47083333333333,161.208333333333
"12621",2013-01-02,NA,45,1,NA,3.5,0,-4.04416666666667,-0.2,4.19375,8.49166666666667,256.166666666667
"12622",2013-01-03,NA,45,0,NA,9,0,-2.43333333333333,-0.208333333333333,6.0375,11.6875,257.458333333333
"12623",2013-01-04,NA,42,0,NA,10.5,0,-0.581666666666667,-0.245833333333333,10.0375,16.9,297.416666666667
"12624",2013-01-05,NA,40,0,NA,15.6,0,-1.5175,-0.3,9.04875,14.3625,335.958333333333
"12625",2013-01-06,NA,40,25,NA,8.1,0,-2.75041666666667,-0.295833333333333,8.30208333333333,13.1708333333333,322.875
"12626",2013-01-07,NA,60,0,132,4.6,0,-6.34875,-0.225,4.39708333333333,6.65416666666667,215.083333333333
"12627",2013-01-08,NA,60,10,NA,4.5,0,-2.3775,-0.2,4.75958333333333,7.7875,280.708333333333
"12628",2013-01-09,NA,68,10,NA,3.5,0,-1.78791666666667,-0.2,4.32625,7.85,254.125
"12629",2013-01-10,NA,72,11,NA,12.7,0,-4.62333333333333,-0.2,6.48166666666667,11.6708333333333,275.708333333333
"12630",2013-01-11,NA,83,12,NA,2.1,0,-9.57166666666667,-0.2,6.86125,11.0208333333333,299.916666666667
"12631",2013-01-12,NA,95,5,NA,0.8,0,-10.7866666666667,-0.195833333333333,6.42208333333333,10.1375,296.625
"12632",2013-01-13,NA,91,3,NA,1.2,2.5,-11.1241666666667,-0.2,2.12583333333333,4.30416666666667,158.125
"12633",2013-01-14,NA,94,8,163.5,5.6,0,-9.14875,-0.2,3.11625,6.4625,164.708333333333
"12634",2013-01-15,NA,94,0,NA,0.6,0,-8.06083333333333,-0.2,2.00708333333333,5.05,163
"12635",2013-01-16,NA,90,0,NA,0,0,-8.17916666666667,-0.2,1.36916666666667,4.57916666666667,160.166666666667
"12636",2013-01-17,NA,88,0,NA,0.6,0,-9.04625,-0.2,7.0475,11.9416666666667,25.9583333333333
"12637",2013-01-18,NA,88,0,NA,0.6,0,-9.84291666666667,-0.2,2.96125,7.9625,67.5416666666667
"12638",2013-01-19,NA,85,0,NA,1.1,0.1,-7.54041666666667,-0.2,0.727083333333333,2.60416666666667,126.791666666667
"12639",2013-01-20,NA,85,5,NA,0.1,1.9,-6.14958333333333,-0.2,0.7275,2.3375,223.75
"12640",2013-01-21,NA,90,3,354,4.4,0,-4.05833333333333,-0.2,0.7375,2.50416666666667,182.958333333333
"12641",2013-01-22,NA,90,0,NA,0,6.9,-5.66541666666667,-0.2,3.48791666666667,5.66666666666667,266.791666666667
"12642",2013-01-23,NA,90,0,NA,0.2,0,-7.63833333333333,-0.2,4.50083333333333,7.41666666666667,290.583333333333
"12643",2013-01-24,NA,90,0,NA,0.8,0.3,-7.04333333333333,-0.2,1.32875,2.79166666666667,266.458333333333
"12644",2013-01-25,NA,90,0,NA,0.6,2.3,-12.9045833333333,-0.2,2.11875,6.12916666666667,110.416666666667
"12645",2013-01-26,NA,90,0,NA,0.2,6.6,-10.8033333333333,-0.2,1.07666666666667,3.35416666666667,210.208333333333
"12646",2013-01-27,NA,88,10,NA,3.4,0,-8.15875,-0.2,2.83958333333333,5.9375,248.291666666667
"12647",2013-01-28,NA,92,5,374,1.4,1,-4.35,-0.229166666666667,4.59125,7.8875,267.166666666667
"12648",2013-01-29,NA,95,0,NA,16.6,0,-3.0725,-0.220833333333333,3.73,7.7125,232.791666666667
"12649",2013-01-30,NA,91,0,NA,38,0,0.753333333333333,-0.316666666666667,5.22666666666667,10.9541666666667,259.625
"12650",2013-01-31,NA,91,8,NA,6.8,0.7,-2.86291666666667,-0.316666666666667,7.08541666666667,13.725,256.25
"12651",2013-02-01,NA,91,17,NA,8.3,0,-3.43333333333333,-0.3,6.33166666666667,12.3166666666667,230.833333333333
"12652",2013-02-02,NA,105,2,NA,5.2,0,-4.685,-0.3,7.12458333333333,11.0541666666667,273.375
"12653",2013-02-03,NA,105,20,NA,1.6,5,-8.83833333333333,-0.2625,6.76333333333333,10.8416666666667,281.625
"12654",2013-02-04,NA,120,22,416,22.8,0,-5.0775,-0.270833333333333,4.8375,9.10416666666667,246.25
"12655",2013-02-05,NA,138,15,NA,17.5,0,-4.1,-0.225,4.41166666666667,9.56666666666667,217.166666666667
"12656",2013-02-06,NA,142,0,NA,1.5,2.3,-7.84916666666667,-0.2,3.69958333333333,6.41666666666667,239.083333333333
"12657",2013-02-07,NA,142,0,NA,0.8,4.4,-8.65875,-0.2,4.495,6.7,311.875
"12658",2013-02-08,NA,142,0,NA,0.9,0.9,-9.35291666666667,-0.2,3.13333333333333,5.375,273.25
"12659",2013-02-09,NA,140,0,NA,0.1,5.2,-10.375,-0.2,2.98125,5.35833333333333,162.958333333333
"12660",2013-02-10,NA,140,0,NA,0.6,0.4,-11.0454166666667,-0.2,3.07875,6.325,89.4583333333333
"12661",2013-02-11,NA,140,0,420,0.7,1.3,-10.6754166666667,-0.2,3.32541666666667,6.9,118.375
"12662",2013-02-12,NA,140,15,NA,8.2,0,-8.71583333333333,-0.2,3.4225,6.72083333333333,125.5
"12663",2013-02-13,NA,146,0,NA,1,0,-5.47208333333333,-0.2,0.584583333333333,2.36666666666667,175.291666666667
"12664",2013-02-14,NA,145,0,NA,0,3.8,-3.75125,-0.2,0.685416666666667,2.30416666666667,205.083333333333
"12665",2013-02-15,NA,145,0,NA,1,0,-4.37333333333333,-0.2,0.77375,2.62083333333333,123.875
"12666",2013-02-16,NA,145,0,NA,1.3,0.2,-4.55,-0.195833333333333,0.416666666666667,1.37083333333333,136.5
"12667",2013-02-17,NA,142,0,NA,0.7,0,-6.105,-0.2,1.06208333333333,2.45416666666667,209.416666666667
"12668",2013-02-18,NA,140,3,430,0.6,0,-7.51625,-0.195833333333333,2.5325,4.58333333333333,249.25
"12669",2013-02-19,NA,142,20,NA,7.5,0,-7.9525,-0.154166666666667,7.145,11.0833333333333,289.083333333333
"12670",2013-02-20,NA,155,15,NA,5.6,0,-9.53,-0.120833333333333,7.66541666666667,11.7541666666667,300.083333333333
"12671",2013-02-21,NA,170,3,NA,0.9,0.3,-11.9979166666667,-0.1125,4.69916666666667,7.925,139.25
"12672",2013-02-22,NA,170,10,NA,1.6,0,-12.6454166666667,-0.108333333333333,5.215,11.3833333333333,65.1666666666667
"12673",2013-02-23,NA,175,15,NA,3,0,-7.7025,-0.179166666666667,3.77833333333333,9.425,104.916666666667
"12674",2013-02-24,NA,180,4,NA,4.5,0,-2.1175,-0.2,4.42708333333333,9.1,121.875
"12675",2013-02-25,NA,175,0,495,3.9,0,-0.283333333333333,-0.2,3.81833333333333,7.34583333333333,122.666666666667
"12676",2013-02-26,NA,170,0,NA,0.1,6.1,1.07916666666667,-0.2,5.98,10.5208333333333,43.0416666666667
"12677",2013-02-27,NA,155,0,NA,0.3,0,-3.03916666666667,-0.2,3.18916666666667,7.6125,107.25
"12678",2013-02-28,NA,150,0,NA,0,9.9,-2.33625,-0.2,1.71833333333333,3.60416666666667,226.125
"12679",2013-03-01,NA,145,0,NA,0.2,0.7,-4.51708333333333,-0.195833333333333,7.60375,10.8166666666667,321.166666666667
"12680",2013-03-02,NA,145,0,NA,0,8.5,-6.5575,-0.175,5.21708333333333,7.87916666666667,284.708333333333
"12681",2013-03-03,NA,140,0,NA,0.3,0,-6.645,-0.125,7.90583333333333,11.8875,302.625
"12682",2013-03-04,NA,140,0,470,0,10.1,-5.68875,-0.15,2.71541666666667,5.0625,94.9166666666667
"12683",2013-03-05,NA,140,0,NA,0,10.2,-2.165,-0.170833333333333,2.99708333333333,6.34583333333333,119.666666666667
"12684",2013-03-06,NA,135,0,NA,0,10.2,3.72583333333333,-0.195833333333333,0.937916666666667,3.24166666666667,163.25
"12685",2013-03-07,NA,135,0,NA,1.2,0.3,3.23041666666667,-0.2,0.635,2.56666666666667,118.583333333333
"12686",2013-03-08,NA,120,0,NA,2.2,0,1.96083333333333,-0.2,0.808333333333333,2.35416666666667,150.166666666667
"12687",2013-03-09,NA,115,0,NA,2,0,1.255,-0.195833333333333,1.85875,3.69583333333333,210.916666666667
"12688",2013-03-10,NA,110,5,NA,0.3,0,0.0358333333333333,-0.195833333333333,2.40125,5,242.083333333333
"12689",2013-03-11,NA,115,0,370,6.8,0,-5.23708333333333,-0.195833333333333,2.13541666666667,4.76666666666667,210.25
"12690",2013-03-12,NA,115,4,NA,1.6,0,-7.94833333333333,-0.179166666666667,0.627083333333333,2.35416666666667,156.208333333333
"12691",2013-03-13,NA,119,1,NA,4.1,0,-8.55125,-0.179166666666667,0.525,2.05,192.541666666667
"12692",2013-03-14,NA,120,0,NA,0.2,8.8,-13.08375,-0.1125,7.15583333333333,10.1333333333333,214.5
"12693",2013-03-15,NA,120,0,NA,0,0.1,-12.1075,-0.1,8.37875,12.225,238.458333333333
"12694",2013-03-16,NA,120,0,NA,0.2,9.8,-10.4066666666667,-0.1375,2.7025,4.64583333333333,271.166666666667
"12695",2013-03-17,NA,120,0,NA,0,10.2,-10.1158333333333,-0.129166666666667,4.21291666666667,8.325,115.708333333333
"12696",2013-03-18,NA,120,14,550,1.9,0.8,-6.87708333333333,-0.129166666666667,4.43083333333333,9.20416666666667,126.708333333333
"12697",2013-03-19,NA,134,5,NA,5,0,-6.8225,-0.120833333333333,5.08375,9.0375,246.083333333333
"12698",2013-03-20,NA,130,14,NA,1.5,1.9,-3.99208333333333,-0.154166666666667,3.77458333333333,7.65416666666667,214.333333333333
"12699",2013-03-21,NA,140,3,NA,3.1,0.1,-5.65708333333333,-0.125,5.36708333333333,8.26666666666667,284.666666666667
"12700",2013-03-22,NA,143,0,NA,1.3,0,-9.77291666666667,-0.1,5.28083333333333,9.075,173.458333333333
"12701",2013-03-23,NA,140,0,NA,0.6,10.7,-14.2645833333333,-0.1,3.15,8.6375,78.4166666666667
"12702",2013-03-24,NA,135,0,NA,0.1,11.4,-13.9520833333333,-0.125,4.17083333333333,9.95833333333333,96.1666666666667
"12703",2013-03-25,NA,135,0,476,0.1,2.8,-12.2016666666667,-0.104166666666667,4.74541666666667,11.7791666666667,82.9583333333333
"12704",2013-03-26,NA,135,0,NA,0.1,0,-12.78,-0.0958333333333333,5.755,13.8083333333333,60.375
"12705",2013-03-27,NA,135,1,NA,0.5,0,-11.2854166666667,-0.104166666666667,4.74541666666667,10.525,83.75
"12706",2013-03-28,NA,136,4,NA,0.8,0,-8.41583333333333,-0.108333333333333,3.6225,7.79166666666667,119.208333333333
"12707",2013-03-29,NA,140,4,NA,6,0,-6.72083333333333,-0.1375,4.34166666666667,8.6375,194.291666666667
"12708",2013-03-30,NA,142,0,NA,1,0.3,-7.07375,-0.154166666666667,2.2775,4.76666666666667,240.458333333333
"12709",2013-03-31,NA,142.333333333333,7.75,644,0.9,0,-8.28583333333333,-0.129166666666667,6.26583333333333,9.89583333333333,179
"12710",2013-04-01,NA,150.083333333333,1.91666666666667,644,0.7,0.6,-9.08541666666667,-0.145833333333333,5.08041666666667,7.525,301.208333333333
"12711",2013-04-02,NA,152,0,NA,0.9,0.1,-8.43708333333333,-0.1875,2.61125,6.4875,88.75
"12712",2013-04-03,NA,152,0,NA,1.6,0,-8.305,-0.179166666666667,7.86666666666667,14.8541666666667,41.75
"12713",2013-04-04,NA,152,0,NA,1,0,-4.22875,-0.2,1.34458333333333,4.44166666666667,107.5
"12714",2013-04-05,NA,151.833333333333,0,NA,0,0,-3.64875,-0.2,0.996666666666667,3.35416666666667,148.166666666667
"12715",2013-04-06,NA,147.875,0,NA,0.7,0.2,-4.87666666666667,-0.2,4.11333333333333,6.41666666666667,172.25
"12716",2013-04-07,NA,144.916666666667,0,704,0.8,1.9,-6.21208333333333,-0.2,3.30125,5.33333333333333,131.583333333333
"12717",2013-04-08,NA,143,0.416666666666667,704,0,10.5,-5.49958333333333,-0.2,1.60833333333333,3.94583333333333,143
"12718",2013-04-09,NA,143.416666666667,9.58333333333333,NA,5,0,-2.5625,-0.2,2.49583333333333,5.50833333333333,145.666666666667
"12719",2013-04-10,NA,152.458333333333,0,NA,7.1,0,-0.530416666666667,-0.2,3.04,6.28333333333333,189.458333333333
"12720",2013-04-11,NA,139.791666666667,0,NA,4.8,0,1.02041666666667,-0.2,4.37,8.22916666666667,163.166666666667
"12721",2013-04-12,NA,135,0,NA,22.4,0,2.35791666666667,-0.266666666666667,4.53541666666667,8.925,209.5
"12722",2013-04-13,NA,134.958333333333,0,NA,3.7,0.4,0.57625,-0.3,4.86291666666667,9.275,250.5
"12723",2013-04-14,NA,134,0,604,0,6.3,2.96958333333333,-0.316666666666667,1.97458333333333,3.7,251.916666666667
"12724",2013-04-15,NA,133.916666666667,0,604,0,12.4,5.18541666666667,-0.3375,2.02166666666667,4.91666666666667,131.625
"12725",2013-04-16,NA,131.916666666667,0,NA,0.7,1.1,5.39458333333333,-0.316666666666667,2.11041666666667,5.09583333333333,127.291666666667
"12726",2013-04-17,NA,129.583333333333,0,NA,2.8,4.4,7.31958333333333,-0.366666666666667,2.55916666666667,3.975,265.916666666667
"12727",2013-04-18,NA,119.916666666667,0,NA,7.7,10.5,8.86541666666667,-0.4,3.70708333333333,6.97916666666667,189.166666666667
"12728",2013-04-19,NA,117.666666666667,0,NA,2.8,0.4,3.86,-0.404166666666667,4.55416666666667,7.2625,267.25
"12729",2013-04-20,NA,110,0,NA,1.3,0,-0.193333333333333,-0.4,6.12958333333333,10.4958333333333,91.625
"12730",2013-04-21,NA,109.583333333333,0,520,0,12.5,5.74041666666667,-0.4125,1.78166666666667,4.1875,143.666666666667
"12731",2013-04-22,NA,99.5833333333333,0,520,0,9.4,7.44125,-0.404166666666667,2.58708333333333,5.12083333333333,189.458333333333
"12732",2013-04-23,NA,89.7916666666667,0,NA,0,3.4,5.58875,-0.4,3.05916666666667,6.025,258.083333333333
"12733",2013-04-24,NA,84.7916666666667,0,NA,0,7.1,5.80625,-0.4375,2.95791666666667,5.69583333333333,227.958333333333
"12734",2013-04-25,NA,79.5833333333333,0,NA,0,7.6,8.40458333333333,-0.470833333333333,3.21833333333333,5.39583333333333,266.916666666667
"12735",2013-04-26,NA,69.1666666666667,0,NA,0.2,11.8,10.9708333333333,-0.529166666666667,3.26,6.99583333333333,165.916666666667
"12736",2013-04-27,NA,49.5833333333333,0,NA,6.8,0.9,7.83583333333333,-0.475,1.9425,4.37083333333333,213.458333333333
"12737",2013-04-28,NA,39.875,0,141,9.1,0,2.74458333333333,-0.3625,1.30083333333333,3.59166666666667,195.5
"12738",2013-04-29,NA,36.8333333333333,0,141,1.2,0,4.40541666666667,-0.2375,2.44583333333333,5.79583333333333,209.25
"12739",2013-04-30,NA,32.875,0,NA,4.6,0.3,3.7275,-0.0666666666666667,2.63416666666667,6.1625,107.541666666667
"12740",2013-05-01,NA,29.7916666666667,0,NA,0.1,1.8,4.71875,0.366666666666667,1.32083333333333,4.1,141.958333333333
"12741",2013-05-02,NA,24.375,0,NA,1.3,0.6,8.3175,2.55833333333333,2.34291666666667,5.71666666666667,133.875
"12742",2013-05-03,NA,10,0,NA,8.7,0,3.61833333333333,3.14166666666667,6.40458333333333,9.92916666666667,98.375
"12743",2013-05-04,NA,9.79166666666667,0,NA,0,2.4,5.88416666666667,3.39583333333333,1.91208333333333,4.22916666666667,196.458333333333
"12744",2013-05-05,NA,4.79166666666667,0,0,11,1.7,6.27625,3.8875,1.76833333333333,4.09583333333333,169.083333333333
"12745",2013-05-06,NA,0,0,0,10.5,0.5,8.22333333333333,4.7625,2.95125,6.475,105.291666666667
"12746",2013-05-07,NA,0,0,NA,1.4,0.2,9.9375,6.67916666666667,3.93458333333333,9.05,137.875
"12747",2013-05-08,NA,0,0,NA,0.2,2.8,10.6758333333333,8.0375,4.02916666666667,9.73333333333333,158.791666666667
"12748",2013-05-09,NA,0,0,NA,0.4,3,11.3979166666667,9.5,3.34208333333333,7.26666666666667,162.166666666667
"12749",2013-05-10,NA,0,0,NA,33.6,0,7.69208333333333,8.29583333333333,3.30458333333333,6.1375,218.458333333333
"12750",2013-05-11,NA,0,0,NA,5.6,2,4.67333333333333,7.00416666666667,4.12791666666667,6.9625,248.916666666667
"12751",2013-05-12,NA,0,0,0,8.1,0.6,4.25833333333333,6.6,3.44041666666667,6.14583333333333,288.791666666667
"12752",2013-05-13,NA,0,0,0,0,5.9,2.42875,6.31666666666667,3.40708333333333,6.76666666666667,254.708333333333
"12753",2013-05-14,NA,0,0,NA,0.3,3,4.88416666666667,6.29583333333333,2.21208333333333,5.5,181.708333333333
"12754",2013-05-15,NA,0,0,NA,0,12.2,9.18,7.91666666666667,4.35625,9.98333333333333,127.083333333333
"12755",2013-05-16,NA,0,0,NA,0.1,6.1,10.1620833333333,9.11666666666667,6.12791666666667,13.3625,132.708333333333
"12756",2013-05-17,NA,0,0,NA,0.2,4.4,10.5875,9.71666666666667,6.18708333333333,13.6625,130.291666666667
"12757",2013-05-18,NA,0,0,NA,4.6,0.1,6.99333333333333,8.72083333333333,3.28666666666667,7.7875,169.291666666667
"12758",2013-05-19,NA,0,0,0,1.2,12,11.3225,8.99166666666667,3.07666666666667,7.52083333333333,132.375
"12759",2013-05-20,NA,0,0,0,0.1,1.3,5.54458333333333,9.00833333333333,3.01041666666667,7.0625,159.291666666667
"12760",2013-05-21,NA,0,0,NA,0.2,8.2,6.335,8.29583333333333,2.29791666666667,5.7125,199.5
"12761",2013-05-22,NA,0,0,NA,7.3,1.3,3.1125,7.54583333333333,3.67583333333333,7.8375,213.833333333333
"12762",2013-05-23,NA,0,0,NA,0.1,6,-0.38875,6.07916666666667,3.13333333333333,6.47083333333333,192.75
"12763",2013-05-24,NA,0,0,NA,0.2,5.3,1.48666666666667,5.8,3.51833333333333,6.29166666666667,263.083333333333
"12764",2013-05-25,NA,0,0,NA,1.8,0,1.26458333333333,5.125,4.23541666666667,7.6125,298
"12765",2013-05-26,NA,0,0,0,7.7,0,-0.137916666666667,3.8125,3.71958333333333,8.19166666666667,178.541666666667
"12766",2013-05-27,NA,0,0,0,5.1,0,2.39875,4.03333333333333,1.90083333333333,4.30416666666667,228.5
"12767",2013-05-28,NA,0,0,NA,26.2,0,3.14958333333333,4.22916666666667,3.95708333333333,7.86666666666667,252.75
"12768",2013-05-29,NA,0,0,NA,1.9,2.1,7.04041666666667,5.29166666666667,2.3775,5.675,148.5
"12769",2013-05-30,NA,0,0,NA,29.2,0.1,6.93625,6.35416666666667,2.80416666666667,6.37916666666667,99.9583333333333
"12770",2013-05-31,NA,0,0,NA,10.7,1.6,5.77583333333333,6.61666666666667,2.31875,5.6625,135.333333333333
"12771",2013-06-01,NA,NA,NA,NA,71.2,0,6.66708333333333,6.2625,4.27583333333333,8.93333333333333,286.083333333333
"12772",2013-06-02,NA,NA,NA,NA,18.4,0,7.36208333333333,7.62083333333333,5.53541666666667,11.1083333333333,290
"12773",2013-06-03,NA,NA,NA,NA,31.2,0,4.40291666666667,6.17916666666667,6.20916666666667,10.6541666666667,328.958333333333
"12774",2013-06-04,NA,NA,NA,NA,17.2,0,5.78375,5.70416666666667,5.95,10.6833333333333,264.083333333333
"12775",2013-06-05,NA,NA,NA,NA,0.5,2.3,6.31958333333333,6.13333333333333,5.90166666666667,9.59166666666667,118.833333333333
"12776",2013-06-06,NA,NA,NA,NA,0,4.6,9.68791666666667,8.45,1.9175,5.27916666666667,77.5
"12777",2013-06-07,NA,NA,NA,NA,0,9,11.4520833333333,10.1833333333333,2.34041666666667,5.80416666666667,61.4583333333333
"12778",2013-06-08,NA,NA,NA,NA,1.7,4.7,11.7816666666667,10.4333333333333,1.0925,3.45,172.416666666667
"12779",2013-06-09,NA,NA,NA,NA,14.9,1.4,11.5091666666667,10.3041666666667,1.45208333333333,4.15416666666667,167.291666666667
"12780",2013-06-10,NA,NA,NA,NA,10.4,0,8.22708333333333,9.46521739130435,4.84166666666667,7.90833333333333,239.913043478261
"12781",2013-06-11,NA,NA,NA,NA,0.2,6.2,7.67583333333333,9.26666666666667,4.75375,8.12916666666667,288.875
"12782",2013-06-12,NA,NA,NA,NA,0,6.3,9.66958333333333,9.4375,1.41125,3.44583333333333,202.416666666667
"12783",2013-06-13,NA,NA,NA,NA,0,11.2,12.7020833333333,10.7625,2.46708333333333,5.62916666666667,172.791666666667
